60.170036828773, 24.93077099238806
60.22556463887347, 24.657242533453744
61.50938235069879, 23.76710341321821
60.2956319224969, 25.0335380561668
65.12300113624563, 25.475496945496086
60.46695797458178, 22.270882480940454
62.26905254967663, 25.7519221399232
61.01497133301322, 25.648886694281522
62.95845116512655, 27.69560116919751
61.52832659197421, 21.777601446691467
60.90602561487161, 26.70231759172502
62.66218822187076, 29.77665915784399
61.04835345936348, 28.1950083717109
61.03219021728128, 24.44654624475444
63.11406616602901, 21.629857367954763
62.7935499358656, 22.856145763635073
66.5886077998699, 25.701986077710536
61.72267681000891, 27.256769344151575
60.493527845296455, 26.941837674321288
